,price,room_type,cancellation_policy,host_is_superhost,host_identity_verified,is_location_exact,has_availability,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,latitude,longitude
10716,75,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,3,1.0,0.0,1.0,250.0,59.0,2,20,1,1125,11,30,30,30,50,95.0,10.0,9.0,10.0,10.0,10.0,10.0,6,6.15,-37.81627414,144.95248180000002
10717,80,Entire home/apt,moderate,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,30.0,1,0,1,31,9,28,57,57,304,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,11.3,-37.7504418,145.70326640000002
10718,199,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,8,2.0,3.0,5.0,400.0,95.0,6,25,1,1125,29,59,89,364,8,90.0,9.0,8.0,9.0,9.0,9.0,8.0,2,3.16,-37.89583037,145.03417050000002
10719,80,Private room,flexible,True,False,True,True,False,True,False,False,3,1.0,1.0,1.0,0.0,0.0,1,0,1,1125,0,0,0,0,8,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.85,-37.85005412,145.14517719999998
10720,150,Entire home/apt,moderate,False,True,True,True,False,False,False,False,6,1.0,2.0,2.0,200.0,70.0,1,0,2,1125,0,0,0,0,9,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.08,-37.811690899999995,144.9931085
10721,168,Entire home/apt,moderate,False,False,True,True,False,True,False,False,6,1.0,2.0,2.0,300.0,70.0,4,20,1,180,7,24,52,142,15,96.0,10.0,9.0,10.0,10.0,10.0,9.0,3,1.79,-37.88572733,145.05911819999997
10722,145,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,False,True,True,2,1.0,1.0,1.0,300.0,90.0,2,25,2,28,19,19,19,19,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.66,-37.81765101,144.96319330000003
10723,199,Entire home/apt,flexible,True,False,True,True,False,True,False,False,6,3.0,3.0,3.0,1000.0,200.0,4,60,3,90,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,15,0.16,-37.86630667,145.0378711
10724,127,Entire home/apt,flexible,False,False,True,True,False,True,False,False,6,1.0,2.0,3.0,200.0,48.0,4,18,1,30,10,37,61,92,46,89.0,9.0,9.0,9.0,9.0,10.0,9.0,4,4.66,-37.80806677,144.9678128
10725,161,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,6,1.0,2.0,3.0,450.0,50.0,4,10,3,1125,10,20,47,307,107,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.15,-37.82388835,144.9653943
10726,165,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,300.0,60.0,4,50,2,1125,0,0,0,4,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0.22,-37.80881527,144.9667471
10727,197,Entire home/apt,moderate,True,True,True,True,False,True,False,False,5,1.0,3.0,4.0,300.0,95.0,3,45,2,60,6,17,36,285,188,93.0,10.0,9.0,10.0,10.0,10.0,9.0,4,3.34,-37.81083016,144.95681130000003
10728,161,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,5,1.0,2.0,2.0,200.0,75.0,4,30,1,1125,23,51,81,81,9,100.0,10.0,10.0,9.0,10.0,10.0,10.0,7,3.0,-37.82891166,144.9577802
10729,100,Private room,moderate,False,True,False,True,False,False,False,False,5,1.0,1.0,1.0,500.0,50.0,2,15,1,1125,20,30,58,58,4,95.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.3,-37.78243015,144.9293127
10730,170,Entire home/apt,moderate,False,False,True,True,False,False,False,False,4,1.0,1.0,3.0,500.0,60.0,2,0,1,1125,5,15,25,84,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.54,-37.8122165,144.96866310000001
10731,75,Private room,flexible,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,20.0,2,50,2,1125,24,53,53,53,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,-37.82074306,145.00256399999998
10732,136,Entire home/apt,moderate,True,False,False,True,False,False,False,False,2,1.0,1.0,2.0,0.0,30.0,2,10,1,1125,0,8,8,8,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.77,-37.77567763,144.99799950000002
10733,199,Entire home/apt,moderate,False,True,False,True,False,False,False,False,5,1.0,2.0,2.0,0.0,60.0,4,30,2,31,0,0,0,0,7,90.0,8.0,9.0,10.0,10.0,10.0,9.0,1,0.53,-37.8399292,144.9875405
10734,53,Private room,strict_14_with_grace_period,False,True,True,True,False,False,False,False,1,1.0,1.0,1.0,200.0,20.0,1,0,5,21,13,36,66,156,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.6,-37.77324579,144.9551975
10735,140,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,5,2.0,2.0,3.0,220.0,80.0,4,20,3,1125,0,0,0,0,3,100.0,9.0,9.0,10.0,10.0,10.0,10.0,87,0.34,-37.8098599,144.95588519999998
10736,198,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,6,2.0,2.0,3.0,400.0,99.0,4,30,2,365,17,43,73,158,80,97.0,10.0,10.0,10.0,10.0,10.0,10.0,23,2.12,-37.81751984,144.9557969
10737,138,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,1.5,2.0,3.0,295.0,97.0,4,7,1,1000,3,23,53,324,3,93.0,10.0,9.0,10.0,10.0,10.0,9.0,58,0.62,-37.83509113,144.97315930000002
10738,60,Private room,flexible,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,50.0,2,20,3,1125,0,4,34,309,2,100.0,10.0,9.0,9.0,10.0,7.0,10.0,5,0.08,-37.85513134,144.7454486
10739,53,Private room,flexible,False,False,True,True,False,False,False,False,1,1.0,1.0,1.0,0.0,20.0,1,18,1,1125,5,9,16,176,15,92.0,10.0,9.0,9.0,10.0,10.0,9.0,7,4.17,-37.80044907,144.96597219999998
10740,280,Entire home/apt,flexible,False,False,True,True,False,False,False,False,4,1.0,2.0,2.0,200.0,50.0,1,0,2,15,27,57,87,87,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.12,-37.86314229,144.9960475
10741,109,Private room,flexible,True,False,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,25.0,1,0,2,1125,0,0,0,78,51,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.45,-37.86699159,144.9897884
10742,120,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,130.0,40.0,2,50,3,1125,0,10,15,253,53,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.8,-37.80987653,144.9680621
10743,90,Private room,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,0.0,1.0,0.0,40.0,1,0,3,10,0,0,0,250,132,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.73,-37.79703497,144.9831112
10744,35,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,1,1.0,1.0,1.0,200.0,30.0,1,20,1,1125,17,46,76,101,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,1.36,-37.91700638,145.1627671
10745,150,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,2.0,2.0,2.0,0.0,95.0,4,20,1,1125,20,46,76,77,8,85.0,9.0,10.0,9.0,9.0,10.0,9.0,11,1.71,-37.80800513,144.9606125
10746,112,Entire home/apt,moderate,False,False,True,True,False,True,False,False,3,1.0,1.0,0.0,300.0,60.0,2,29,2,1125,13,30,57,57,27,93.0,10.0,9.0,10.0,9.0,10.0,9.0,15,2.72,-37.80934389,144.9611811
10747,100,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,5,2.0,2.0,2.0,300.0,85.0,1,35,1,1125,1,18,48,48,3,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.45,-37.84226331,144.9426857
10748,112,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,220.0,60.0,1,0,1,1125,13,40,67,67,180,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,4.77,-37.81902153,144.9549036
10749,127,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,5,2.0,2.0,3.0,400.0,119.0,4,29,1,1125,7,27,57,57,8,83.0,9.0,8.0,10.0,10.0,10.0,9.0,15,2.02,-37.83036615,144.96813459999998
10750,96,Entire home/apt,flexible,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,85.0,2,0,3,1125,0,0,0,80,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.19,-37.87321502,144.9874241
10751,150,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,True,False,False,3,1.0,1.0,2.0,200.0,50.0,1,0,2,1125,10,21,44,189,150,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.08,-37.86529948,144.9757439
10752,80,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,250.0,80.0,2,0,3,1125,21,51,81,172,8,88.0,9.0,9.0,8.0,9.0,9.0,9.0,66,0.75,-37.81718418,145.12370369999996
10753,166,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,200.0,75.0,4,15,1,1125,10,25,30,120,18,88.0,9.0,8.0,10.0,10.0,9.0,8.0,38,0.67,-37.81548415,145.11725780000003
10754,60,Private room,strict_14_with_grace_period,True,False,False,True,False,True,False,False,2,1.0,1.0,1.0,300.0,20.0,1,20,1,1125,5,35,65,340,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.68,-37.78717623,145.1297948
10755,169,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,8,1.0,2.0,4.0,200.0,55.0,4,15,1,365,7,21,51,324,320,90.0,9.0,9.0,9.0,10.0,10.0,9.0,4,7.77,-37.81477879999999,144.95155480000003
10756,130,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,True,True,2,1.0,1.0,1.0,250.0,70.0,2,0,1,90,21,51,81,356,9,89.0,9.0,9.0,10.0,10.0,10.0,9.0,90,0.43,-37.828585100000005,144.9593476
10757,60,Private room,flexible,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,30.0,1,0,3,10,0,0,0,0,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.55,-37.81981931,144.9418235
10758,100,Entire home/apt,moderate,True,False,True,True,False,True,False,False,3,1.0,2.0,2.0,200.0,100.0,1,0,2,1125,8,33,63,63,11,96.0,10.0,9.0,10.0,10.0,10.0,10.0,7,1.98,-37.81258684,144.94396369999998
10759,140,Entire home/apt,moderate,False,False,True,True,False,True,False,False,5,1.5,3.0,2.0,0.0,60.0,1,0,5,14,10,10,10,10,4,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1,0.2,-37.79762355,144.9096388
10760,100,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.0,2.0,2.0,400.0,99.0,1,28,7,60,17,17,17,17,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.21,-37.81071047,144.97205290000002
10761,226,Entire home/apt,flexible,False,True,True,True,False,False,False,False,6,1.0,3.0,6.0,200.0,25.0,4,35,2,14,20,28,28,28,28,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.94,-37.75575272,145.6974142
10762,96,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,3,1.0,1.0,2.0,295.0,79.0,2,15,1,180,28,58,84,355,19,92.0,9.0,9.0,9.0,10.0,10.0,9.0,58,1.02,-37.80880854,144.9587208
10763,100,Entire home/apt,flexible,False,False,True,True,False,False,False,False,4,1.0,1.0,3.0,0.0,0.0,2,10,2,1125,0,0,6,281,3,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.68,-37.88551387,144.7287226
10764,109,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,True,False,False,2,1.0,1.0,1.0,200.0,70.0,1,0,1,1125,16,42,59,149,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.52,-37.76336676,144.97277140000003
10765,180,Private room,strict_14_with_grace_period,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,150.0,20.0,1,0,2,14,0,4,34,34,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.84,-37.81386274,144.95092769999997
10766,120,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,False,False,False,4,1.0,2.0,2.0,0.0,60.0,2,20,1,10,9,28,58,113,137,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,4.46,-37.80365722,144.9847887
10767,130,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,2,1.0,1.0,0.0,160.0,50.0,1,0,1,1125,22,36,61,61,40,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7.84,-37.81601622,144.9657217
10768,84,Entire home/apt,moderate,True,False,True,True,False,True,False,False,4,1.0,1.0,2.0,0.0,65.0,2,15,1,1125,22,52,79,354,117,93.0,9.0,9.0,10.0,10.0,10.0,9.0,12,3.8,-37.79268567,144.97002880000002
10769,270,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.5,2.0,2.0,0.0,50.0,1,0,3,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.17,-37.86923089,144.9809638
10770,35,Private room,flexible,False,False,False,True,False,True,False,False,3,1.0,1.0,1.0,0.0,10.0,1,25,1,7,29,59,89,364,8,83.0,9.0,9.0,9.0,9.0,10.0,9.0,2,0.76,-37.73274841,144.9600879
10771,150,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,300.0,90.0,2,0,3,60,0,1,1,169,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,23,0.54,-37.88512598,144.9879975
10772,75,Private room,moderate,False,True,True,True,False,True,False,False,2,1.0,1.0,1.0,135.0,15.0,1,25,1,1125,0,0,0,0,2,90.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.45,-37.89609116,145.1618605
10773,138,Entire home/apt,moderate,True,True,True,True,False,True,False,False,3,1.0,0.0,2.0,0.0,34.0,2,29,1,10,10,21,34,86,209,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,7.72,-37.68898723,145.2462289
10774,115,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,550.0,115.0,1,0,3,91,14,18,22,107,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.29,-37.89206341,145.0662345
10775,33,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,1,1.0,2.0,1.0,0.0,100.0,2,0,1,62,21,37,67,245,3,100.0,10.0,9.0,9.0,10.0,9.0,10.0,1,0.44,-37.78538526,144.9372989
10776,80,Private room,moderate,False,True,True,True,False,True,False,False,2,2.0,1.0,1.0,200.0,0.0,1,0,2,50,23,53,83,173,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,6,2.31,-37.8053325,144.9592841
10777,280,Entire home/apt,moderate,False,False,True,True,False,False,False,False,8,2.5,4.0,5.0,250.0,98.0,1,0,3,1125,29,59,89,205,2,90.0,10.0,9.0,6.0,10.0,9.0,8.0,5,0.05,-37.99188778,145.20308469999998
10778,123,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.0,2.0,2.0,150.0,140.0,2,25,2,365,12,34,64,154,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.7,-37.82569287,145.009349
10779,102,Entire home/apt,flexible,False,True,False,True,False,False,False,False,6,1.0,2.0,3.0,0.0,80.0,2,15,5,1125,8,16,46,224,1,80.0,10.0,8.0,10.0,10.0,8.0,8.0,3,0.11,-37.92883558,145.166275
10780,127,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,3,1.0,1.0,2.0,500.0,85.0,3,10,2,1124,5,15,45,320,61,92.0,10.0,10.0,10.0,10.0,10.0,9.0,7,4.56,-37.81242739,144.9732658
10781,145,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,6,2.0,2.0,3.0,0.0,99.0,2,24,2,1125,20,41,71,71,33,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.85,-37.81214577,144.97163030000002
10782,119,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,6,2.0,2.0,2.0,400.0,99.0,2,29,2,1125,3,22,33,133,71,99.0,10.0,10.0,10.0,10.0,10.0,10.0,67,2.99,-37.85725805,144.9820679
10783,170,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,0.0,1,0,1,90,20,50,80,352,31,88.0,9.0,9.0,10.0,9.0,10.0,9.0,13,0.84,-37.83589808,145.3563169
10784,198,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,14,3.0,5.0,9.0,400.0,150.0,6,20,2,1125,15,45,75,75,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,28,1.14,-37.89278854,144.7447632
10785,107,Private room,moderate,True,False,True,True,False,False,False,False,4,1.0,2.0,2.0,0.0,50.0,2,25,1,28,7,33,55,136,76,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.12,-37.85647687,144.99738490000001
10786,199,Entire home/apt,strict_14_with_grace_period,True,False,False,True,False,True,False,False,7,1.0,2.0,4.0,300.0,70.0,4,30,1,1125,19,46,68,68,79,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12,4.99,-37.81097961,144.9618844
10787,239,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,200.0,120.0,1,0,1,1125,10,29,57,332,2,80.0,9.0,10.0,10.0,10.0,10.0,8.0,62,1.4,-37.83783548,144.9965892
10788,84,Private room,moderate,True,False,True,True,False,False,False,False,2,2.0,1.0,1.0,0.0,10.0,1,20,1,1124,0,0,0,66,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5,3.17,-37.80944466,144.97846840000003
10789,50,Private room,strict_14_with_grace_period,False,True,True,True,False,False,False,False,1,4.0,1.0,1.0,675.0,165.0,1,0,7,1125,29,59,89,89,1,60.0,8.0,4.0,10.0,10.0,6.0,8.0,89,0.1,-37.76490863,144.96945669999997
10790,199,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,5,1.0,2.0,2.0,400.0,80.0,2,29,4,14,0,9,9,9,20,93.0,10.0,9.0,10.0,10.0,9.0,9.0,2,0.37,-37.85320495,144.98098180000002
10791,78,Private room,moderate,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,300.0,38.0,1,38,1,1125,29,59,89,364,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.28,-37.8683918,145.1633206
10792,136,Entire home/apt,moderate,True,False,True,True,False,True,False,False,6,1.5,2.0,3.0,500.0,120.0,2,35,2,1125,9,37,56,325,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.18,-37.84999465,144.9933606
10793,165,Entire home/apt,moderate,True,True,True,True,False,True,False,False,5,2.0,2.0,3.0,300.0,80.0,4,20,2,1125,12,31,31,31,23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.11,-37.80277639,144.9864871
10794,150,Private room,flexible,False,True,True,True,False,False,False,False,1,1.5,1.0,1.0,0.0,0.0,1,0,2,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.67,-37.87043525,144.9815758
10795,180,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,True,4,1.0,2.0,3.0,300.0,120.0,1,15,4,1120,29,52,82,357,17,88.0,9.0,10.0,10.0,10.0,9.0,8.0,3,0.3,-37.75632666,145.0629714
10796,109,Entire home/apt,moderate,True,False,True,True,False,True,False,False,4,1.0,0.0,2.0,0.0,40.0,2,10,2,90,0,11,41,41,50,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.2,-37.78274219,145.0069224
10797,101,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,0.0,2.0,2500.0,250.0,2,12,7,1125,30,60,73,73,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,47,0.26,-37.81247033,144.976281
10798,136,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,4,1.0,2.0,2.0,300.0,50.0,1,25,3,90,8,16,46,46,16,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.84,-37.85133664,144.9925462
10799,114,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,4,1.0,1.0,2.0,199.0,69.0,3,14,1,1124,21,42,66,331,294,91.0,9.0,9.0,9.0,10.0,10.0,9.0,98,7.19,-37.81647595,144.95400659999999
10800,89,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,45.0,1,0,1,14,1,15,41,60,107,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,8.23,-37.81795519,144.9654103
10801,129,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,3,1.0,1.0,2.0,200.0,65.0,1,15,2,1125,22,34,61,238,40,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,3.18,-37.81671765,144.9523294
10802,28,Private room,flexible,False,True,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,0.0,1,13,3,1125,0,0,0,0,1,20.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0.26,-37.7865604,144.828575
10803,119,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,1.0,1.0,1.0,199.0,30.0,1,30,2,30,14,30,53,132,36,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.97,-37.82070309,144.955774
10804,300,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,16,3.0,5.0,16.0,500.0,200.0,8,20,1,1125,11,32,61,317,1,100.0,10.0,10.0,10.0,8.0,8.0,8.0,12,1.0,-37.84037765,144.84665880000003
10805,109,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,1.0,1.0,1.0,200.0,69.0,2,25,1,60,21,39,69,167,19,94.0,9.0,9.0,9.0,10.0,10.0,9.0,2,3.33,-37.82794616,144.95843059999999
10806,50,Private room,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,1.0,1.0,310.0,20.0,1,0,2,1125,1,9,9,84,67,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,3.05,-37.80975158,145.0065487
10807,100,Private room,moderate,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,300.0,40.0,1,20,2,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,26,0.08,-37.85888591,144.9739969
10808,138,Private room,moderate,True,False,True,True,False,False,False,False,3,1.0,1.0,2.0,0.0,0.0,2,25,1,7,10,32,62,152,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.28,-37.96412425,145.4800146
10809,195,Entire home/apt,moderate,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,400.0,75.0,1,0,1,90,9,33,63,331,148,94.0,10.0,9.0,9.0,10.0,10.0,10.0,1,2.26,-37.815982500000004,144.960751
10810,130,Entire home/apt,strict_14_with_grace_period,True,False,False,True,False,True,False,False,3,1.0,1.0,2.0,200.0,59.0,2,10,1,365,4,12,42,317,99,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2,5.82,-37.82541445,145.0079907
10811,120,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,0.0,1.0,200.0,60.0,1,0,2,1125,16,19,49,324,7,94.0,10.0,9.0,10.0,10.0,10.0,10.0,27,0.25,-37.84389781,144.99487240000002
10812,159,Entire home/apt,moderate,False,False,True,True,False,False,False,False,6,2.0,2.0,3.0,300.0,79.0,4,15,1,120,3,9,9,210,45,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,5.06,-37.81481269,144.9538457
10813,251,Private room,flexible,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,20.0,1,30,1,365,29,59,89,179,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.26,-37.76983571,145.1764204
10814,71,Entire home/apt,flexible,True,True,True,True,False,False,False,False,2,0.5,1.0,1.0,0.0,25.0,1,0,1,1125,17,43,43,43,39,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,6.46,-37.75238938,145.7089392
10815,130,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,6,2.0,2.0,2.0,300.0,69.0,4,15,2,45,0,0,0,0,2,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2,0.18,-37.80672096,144.961356
10816,84,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,55.0,1,0,4,7,0,0,0,0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.82,-37.88393672,145.02665119999998
10817,51,Private room,flexible,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,20.0,1,20,1,180,2,2,2,2,59,94.0,10.0,9.0,10.0,10.0,10.0,10.0,7,8.59,-37.81551643,144.9569066
10818,275,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,5,2.0,0.0,2.0,0.0,50.0,2,40,2,28,19,42,72,336,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,16,0.19,-37.8617658,145.3777399
10819,109,Entire home/apt,moderate,False,True,False,True,False,False,False,False,5,1.0,2.0,2.0,300.0,50.0,4,10,3,100,8,24,45,45,2,100.0,9.0,9.0,10.0,10.0,8.0,10.0,1,2.0,-37.80075492,144.9547552
10820,251,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,5,1.0,2.0,5.0,0.0,0.0,2,20,2,1125,27,57,87,203,24,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.71,-37.71752643,145.58469019999998
10821,112,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,400.0,89.0,2,29,1,1125,8,38,68,68,4,85.0,9.0,10.0,8.0,10.0,10.0,8.0,8,0.96,-37.85022202,144.9842754
10822,125,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,3,1.0,1.0,2.0,250.0,45.0,2,20,1,1125,11,33,33,37,69,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.62,-37.81444061,144.95197190000002
10823,168,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,4,1.0,2.0,2.0,150.0,75.0,1,0,1,1125,0,25,29,29,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,2.0,-37.81328182,144.9534763
10824,140,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,6,1.0,2.0,3.0,300.0,79.0,4,20,1,1125,12,17,24,103,64,96.0,10.0,10.0,9.0,10.0,10.0,10.0,41,5.07,-37.81518814,144.9527043
10825,161,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,2.0,2.0,2.0,250.0,75.0,4,30,1,28,8,30,60,85,10,90.0,9.0,8.0,9.0,9.0,10.0,9.0,27,2.94,-37.82024855,144.9418555
